article_id,title,company_name_raw,company_key,company_matched,company_match_method,company_match_score,published_date_raw,published_date_clean,date_status,pub_year,pub_quarter,pub_month,category_raw,category_std,revenue_raw,arr_usd,arr_status,currency_detected,summary,url,author,word_count,_source_row_number,_source_file,_loaded_at
ART0078,DataRobot Unveils Next-Generation Platform,DataRobot,DataRobot,True,exact,100.0,14-10-2022,2022-10-14,parsed,2022,4,10,FinTech,FINTECH,295.0M USD,295000000,parsed,USD,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/78,,1060.0,78,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0079,Scale AI Raises Series D Funding Round,Scale AI,Scale AI,True,exact,100.0,09 Jul 2023,2023-07-09,parsed,2023,3,7,Artificial Intelligence,AI_ML,$735.0 million,735000000,parsed,USD,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/79,Alex Johnson,2201.0,79,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0080,Amazon Web Services Reports Record Revenue Growth,Amazon Web Services,Amazon Web Services,True,exact,100.0,2020-09-27T00:00:00Z,2020-09-27,parsed,2020,3,9,Analytics,DATA_ANALYTICS,$45.500 billion,45500000000,parsed,USD,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/80,Alex Johnson,1887.0,80,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0081,Meta AI Partners with Major Enterprise Client,Meta AI,Meta AI,True,exact,100.0,06/03/2020,2020-06-03,parsed,2020,2,6,FinTech,FINTECH,"£114,173,228",145000000,parsed,GBP,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/81,Alex Johnson,2362.0,81,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0082,Airbnb Achieves Profitability Milestone,Airbnb,Airbnb,True,exact,100.0,08-10-2023,2023-08-10,parsed,2023,3,8,Enterprise Software,SOFTWARE,"¥1,110,000,000,000",7400000000,parsed,JPY,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/82,,2799.0,82,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0083,Stripe Faces Regulatory Scrutiny,Stripe,Stripe,True,exact,100.0,29 Mar 2021,2021-03-29,parsed,2021,1,3,Machine Learning,AI_ML,,,missing,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/83,John Smith,1746.0,83,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0084,Cloudflare Raises Series D Funding Round,Cloudflare,Cloudflare,True,exact,100.0,07/18/2020,2020-07-18,parsed,2020,3,7,Software,SOFTWARE,N/A,,missing,,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/84,,,84,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0085,Cloudflare Faces Regulatory Scrutiny,Cloudflare,Cloudflare,True,exact,100.0,15-04-2022,2022-04-15,parsed,2022,2,4,Artificial Intelligence,AI_ML,"€795,454,545",875000000,parsed,EUR,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/85,,1969.0,85,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0086,Anthropic CEO Discusses Future of AI,Anthropic,Anthropic,True,exact,100.0,07/19/2021,2021-07-19,parsed,2021,3,7,AI & ML,AI_ML,"$45,000,000",45000000,parsed,USD,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/86,Jane Doe,2812.0,86,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0087,Tesla Raises Series D Funding Round,Tesla,Tesla,True,exact,100.0,02/09/2023,2023-02-09,parsed,2023,1,2,Enterprise Software,SOFTWARE,$82000.0 million,82000000000,parsed,USD,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/87,John Smith,1092.0,87,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0088,Microsoft Releases Open Source Framework,Microsoft,Microsoft,True,exact,100.0,05/28/2021,2021-05-28,parsed,2021,2,5,AI & ML,AI_ML,$52.500B,52500000000,parsed,USD,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/88,Alex Johnson,,88,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0089,Databricks Announces Breakthrough in Large Language Models,Databricks,Databricks,True,exact,100.0,16 Sep 2020,2020-09-16,parsed,2020,3,9,Cybersecurity,SECURITY,,,missing,,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/89,,2351.0,89,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0090,MongoDB Reports Record Revenue Growth,MongoDB,MongoDB,True,exact,100.0,2023-06-13,2023-06-13,parsed,2023,2,6,SaaS,SOFTWARE,$1.560B,1560000000,parsed,USD,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/90,,2316.0,90,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0091,Google DeepMind Raises Series D Funding Round,Google DeepMind,Google DeepMind,True,exact,100.0,2021-10-21T00:00:00Z,2021-10-21,parsed,2021,4,10,Cloud Computing,CLOUD,"¥61,500,000,000",410000000,parsed,JPY,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/91,,968.0,91,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0092,Scale AI Achieves Profitability Milestone,Scale AI,Scale AI,True,exact,100.0,03 Feb 2023,2023-02-03,parsed,2023,1,2,Cloud Services,CLOUD,Not disclosed,,not_disclosed,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/92,Sam Wilson,889.0,92,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0093,Stripe CEO Discusses Future of AI,Stripe,Stripe,True,exact,100.0,02 Oct 2021,2021-10-02,parsed,2021,4,10,Financial Technology,FINTECH,$1.550B,1550000000,parsed,USD,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/93,Sam Wilson,,93,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0094,Airbnb Launches New AI-Powered Product,Airbnb,Airbnb,True,exact,100.0,2023-02-13,2023-02-13,parsed,2023,1,2,Enterprise Software,SOFTWARE,"£5,196,850,394",6600000000,parsed,GBP,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/94,John Smith,2959.0,94,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0095,Snowflake Acquires Competitor for Undisclosed Sum,Snowflake,Snowflake,True,exact,100.0,2020-07-31T00:00:00Z,2020-07-31,parsed,2020,3,7,SaaS,SOFTWARE,Not disclosed,,not_disclosed,,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/95,,1641.0,95,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0096,Confluent Reports Record Revenue Growth,Confluent,Confluent,True,exact,100.0,2022-05-28T00:00:00Z,2022-05-28,parsed,2022,2,5,Software,SOFTWARE,$0.655 billion,655000000,parsed,USD,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/96,Alex Johnson,1937.0,96,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0097,OpenAI Launches New AI-Powered Product,OpenAI,OpenAI,True,exact,100.0,2020-10-20T00:00:00Z,2020-10-20,parsed,2020,4,10,Big Data,DATA_ANALYTICS,$90.2M - $99.8M,95000000,parsed,USD,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/97,Sam Wilson,1896.0,97,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0098,Amazon Web Services Acquires Competitor for Undisclosed Sum,Amazon Web Services,Amazon Web Services,True,exact,100.0,30 Sep 2021,2021-09-30,parsed,2021,3,9,Data Analytics,DATA_ANALYTICS,Not disclosed,,not_disclosed,,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/98,,,98,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0099,Palantir Achieves Profitability Milestone,Palantir,Palantir,True,exact,100.0,"May 18, 2022",2022-05-18,parsed,2022,2,5,Security,SECURITY,"£1,220,472,441",1550000000,parsed,GBP,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/99,Alex Johnson,2929.0,99,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0100,Cloudflare Releases Open Source Framework,Cloudflare,Cloudflare,True,exact,100.0,28-09-2023,2023-09-28,parsed,2023,3,9,Artificial Intelligence,AI_ML,$1.260 billion,1260000000,parsed,USD,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/100,Jane Doe,1685.0,100,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0101,Stripe Raises Series D Funding Round,Stripe,Stripe,True,exact,100.0,"January 16, 2020",2020-01-16,parsed,2020,1,1,Cybersecurity,SECURITY,$720.0M,720000000,parsed,USD,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/101,,,101,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0102,OpenAI Partners with Major Enterprise Client,OpenAI,OpenAI,True,exact,100.0,08-06-2020,2020-08-06,parsed,2020,3,8,Enterprise Software,SOFTWARE,$75.0M,75000000,parsed,USD,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/102,John Smith,1203.0,102,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0103,DataRobot Partners with Major Enterprise Client,DataRobot,DataRobot,True,exact,100.0,13-11-2023,2023-11-13,parsed,2023,4,11,Machine Learning,AI_ML,,,missing,,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/103,Alex Johnson,1407.0,103,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0104,Stripe Launches New AI-Powered Product,Stripe,Stripe,True,exact,100.0,2020-06-05T00:00:00Z,2020-06-05,parsed,2020,2,6,AI & ML,AI_ML,$780.0 million,780000000,parsed,USD,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/104,John Smith,1308.0,104,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0105,Amazon Web Services Faces Regulatory Scrutiny,Amazon Web Services,Amazon Web Services,True,exact,100.0,09 Nov 2020,2020-11-09,parsed,2020,4,11,Machine Learning,AI_ML,,,missing,,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/105,,1823.0,105,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0106,Scale AI Acquires Competitor for Undisclosed Sum,Scale AI,Scale AI,True,exact,100.0,"November 05, 2020",2020-11-05,parsed,2020,4,11,Machine Learning,AI_ML,Not disclosed,,not_disclosed,,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/106,Alex Johnson,1771.0,106,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0107,Palantir Partners with Major Enterprise Client,Palantir,Palantir,True,exact,100.0,2020-03-18,2020-03-18,parsed,2020,1,3,Analytics,DATA_ANALYTICS,,,missing,,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/107,,668.0,107,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0108,Palantir Faces Regulatory Scrutiny,Palantir,Palantir,True,exact,100.0,08/27/2023,2023-08-27,parsed,2023,3,8,Data Analytics,DATA_ANALYTICS,"¥315,000,000,000",2100000000,parsed,JPY,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/108,Alex Johnson,845.0,108,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0109,MongoDB Achieves Profitability Milestone,MongoDB,MongoDB,True,exact,100.0,2020-12-19,2020-12-19,parsed,2020,4,12,FinTech,FINTECH,"€590,909,091",650000000,parsed,EUR,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/109,Sam Wilson,1885.0,109,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0110,DataRobot Announces Breakthrough in Large Language Models,DataRobot,DataRobot,True,exact,100.0,16 Jul 2023,2023-07-16,parsed,2023,3,7,Data Analytics,DATA_ANALYTICS,Not disclosed,,not_disclosed,,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/110,,2968.0,110,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0111,Microsoft Acquires Competitor for Undisclosed Sum,Microsoft,Microsoft,True,exact,100.0,2020-06-15T00:00:00Z,2020-06-15,parsed,2020,2,6,Cloud Computing,CLOUD,Not disclosed,,not_disclosed,,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/111,Sam Wilson,1845.0,111,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0112,Microsoft Achieves Profitability Milestone,Microsoft,Microsoft,True,exact,100.0,10 Dec 2023,2023-12-10,parsed,2023,4,12,SaaS,SOFTWARE,"$78,000,000,000",78000000000,parsed,USD,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/112,Alex Johnson,1377.0,112,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0113,Stripe Partners with Major Enterprise Client,Stripe,Stripe,True,exact,100.0,01/28/2021,2021-01-28,parsed,2021,1,1,Cloud Computing,CLOUD,"€954,545,455",1050000001,parsed,EUR,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/113,Jane Doe,1131.0,113,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0114,Amazon Web Services Launches New AI-Powered Product,Amazon Web Services,Amazon Web Services,True,exact,100.0,2023-11-19T00:00:00Z,2023-11-19,parsed,2023,4,11,Cloud,CLOUD,"¥14,250,000,000,000",95000000000,parsed,JPY,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/114,Alex Johnson,2338.0,114,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0115,NVIDIA Releases Open Source Framework,NVIDIA,NVIDIA,True,exact,100.0,04-05-2021,2021-04-05,parsed,2021,2,4,InfoSec,SECURITY,"£11,811,023,622",15000000000,parsed,GBP,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/115,,1163.0,115,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0116,Tesla Faces Regulatory Scrutiny,Tesla,Tesla,True,exact,100.0,10-10-2020,2020-10-10,parsed,2020,4,10,Artificial Intelligence,AI_ML,$24700.0M - $27300.0M,26000000000,parsed,USD,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/116,Alex Johnson,,116,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0117,Amazon Web Services Expands into European Market,Amazon Web Services,Amazon Web Services,True,exact,100.0,2022-07-09T00:00:00Z,2022-07-09,parsed,2022,3,7,Cloud Computing,CLOUD,"£61,417,322,835",78000000000,parsed,GBP,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/117,Alex Johnson,834.0,117,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0118,Airbnb Reports Record Revenue Growth,Airbnb,Airbnb,True,exact,100.0,27-02-2020,2020-02-27,parsed,2020,1,2,AI & ML,AI_ML,"$2,600,000,000",2600000000,parsed,USD,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/118,Sam Wilson,1068.0,118,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0119,Cloudflare Partners with Major Enterprise Client,Cloudflare,Cloudflare,True,exact,100.0,2023-06-14,2023-06-14,parsed,2023,2,6,Machine Learning,AI_ML,$1.180B,1180000000,parsed,USD,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/119,John Smith,,119,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0120,SpaceX Achieves Profitability Milestone,SpaceX,SpaceX,True,exact,100.0,"June 29, 2023",2023-06-29,parsed,2023,2,6,Machine Learning,AI_ML,$7220.0M - $7980.0M,7600000000,parsed,USD,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/120,Jane Doe,1693.0,120,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0121,SpaceX Announces Breakthrough in Large Language Models,SpaceX,SpaceX,True,exact,100.0,13-06-2023,2023-06-13,parsed,2023,2,6,FinTech,FINTECH,$7.600B,7600000000,parsed,USD,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/121,,2579.0,121,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0122,Elastic Announces Breakthrough in Large Language Models,Elastic,Elastic,True,exact,100.0,"March 10, 2022",2022-03-10,parsed,2022,1,3,Artificial Intelligence,AI_ML,"$1,010,000,000",1010000000,parsed,USD,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/122,John Smith,924.0,122,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0123,Confluent Unveils Next-Generation Platform,Confluent,Confluent,True,exact,100.0,11/11/2021,2021-11-11,parsed,2021,4,11,Artificial Intelligence,AI_ML,,,missing,,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/123,Jane Doe,758.0,123,tech_news.csv,2026-08-22T21:58:37.269504+00:00
ART0124,Palantir Announces Breakthrough in Large Language Models,Palantir,Palantir,True,exact,100.0,08/23/2021,2021-08-23,parsed,2021,3,8,Artificial Intelligence,AI_ML,$1.320B,1320000000,parsed,USD,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/124,Alex Johnson,695.0,124,tech_news.csv,2026-08-22T21:58:37.269504+00:00
